Timestamp,Mode,Main,Azimuth(deg),Elevation(deg),Distance(m),RWS(m/s),CNR(dB),Temperature(°C),Relative Humidity(%),Air Pressure(kPa),Wind Speed(m/s),Wind Direction(deg),X Wind Speed(m/s),Y Wind Speed(m/s),Z Wind Speed(m/s),Serial Number,BKS,Wind Shear,Spectrum Width(m/s),Spectrum Intensity(dB),Craft Broaden(m),Craft RWS(m/s),Beta,YawAngle(deg),Index,Cloud Height(m),Aerosol Height(m),Atmospheric Boundary Layer(m)
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3381.0,-14.525,6.092,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,131.731,0.0,3.027,132.925,4.844,-14.525,3.179461e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3398.0,-14.613,5.658,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,131.146,0.0,3.33,132.411,4.541,-14.613,3.111288e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3415.0,-14.77,5.289,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.61,0.0,3.027,132.135,4.844,-14.77,3.044777e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3432.0,-14.864,5.252,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.558,0.0,3.027,132.042,4.844,-14.864,2.983901e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3449.0,-14.816,5.28,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.598,0.0,3.027,132.102,4.844,-14.816,2.927514e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3466.0,-14.713,5.299,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.644,0.0,3.027,131.966,4.541,-14.713,2.88117e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3483.0,-14.646,5.233,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.551,0.0,3.027,131.949,4.541,-14.646,2.843712e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3500.0,-14.598,5.136,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.411,0.0,3.027,131.91,4.541,-14.598,2.812916e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3517.0,-14.616,5.197,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.499,0.0,3.027,131.945,4.541,-14.616,2.805224e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3534.0,-14.725,5.246,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.57,0.0,3.027,131.915,4.844,-14.725,2.805235e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3551.0,-14.725,5.239,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.559,0.0,3.027,131.902,4.844,-14.725,2.802467e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3568.0,-14.698,5.247,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.57,0.0,3.027,131.924,4.844,-14.698,2.798582e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3585.0,-14.791,5.209,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.496,0.0,3.027,132.043,4.844,-14.791,2.784772e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3602.0,-14.867,5.108,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.351,0.0,3.027,131.899,4.541,-14.867,2.747836e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3619.0,-14.846,5.038,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.249,0.0,3.027,131.844,4.541,-14.846,2.7002e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3636.0,-14.912,4.94,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.106,0.0,3.33,131.691,4.541,-14.912,2.655282e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3653.0,-14.997,4.932,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.094,0.0,3.027,131.613,4.541,-14.997,2.629665e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3670.0,-14.834,5.008,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.205,0.0,3.027,131.821,4.844,-14.834,2.622257e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3687.0,-14.576,5.067,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.312,0.0,3.027,131.866,4.541,-14.576,2.627754e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3704.0,-14.325,4.998,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.231,0.0,3.027,131.769,4.541,-14.325,2.635249e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3721.0,-14.147,4.923,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.121,0.0,3.027,131.614,4.844,-14.147,2.639967e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3738.0,-14.053,4.887,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.087,0.0,3.027,131.638,4.844,-14.053,2.639249e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3755.0,-14.05,4.868,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.06,0.0,3.027,131.625,4.541,-14.05,2.640151e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3772.0,-14.004,4.837,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,130.014,0.0,3.027,131.642,4.541,-14.004,2.641629e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3789.0,-13.901,4.73,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.853,0.0,3.027,131.618,4.238,-13.901,2.639971e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3806.0,-13.717,4.661,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.769,0.0,3.027,131.478,4.541,-13.717,2.63614e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3823.0,-13.692,4.674,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.788,0.0,3.33,131.518,4.844,-13.692,2.638774e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3840.0,-13.971,4.611,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.673,0.0,3.33,131.459,4.844,-13.971,2.646139e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3857.0,-14.407,4.348,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.245,0.0,3.633,131.109,5.449,-14.407,2.653283e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3874.0,-14.698,4.314,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.17,0.0,3.33,131.04,5.449,-14.698,2.66235e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3891.0,-14.573,4.315,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.172,0.0,3.33,131.129,4.844,-14.573,2.671321e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3908.0,-14.298,4.469,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.434,0.0,3.33,131.274,4.844,-14.298,2.678637e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3925.0,-14.301,4.571,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.591,0.0,3.33,131.372,4.844,-14.301,2.681509e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3942.0,-14.398,4.578,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.602,0.0,3.027,131.315,4.844,-14.398,2.682754e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3959.0,-14.54,4.627,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.658,0.0,3.027,131.457,4.844,-14.54,2.687124e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3976.0,-14.513,4.571,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.572,0.0,3.027,131.417,4.844,-14.513,2.696513e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,3993.0,-14.461,4.416,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.351,0.0,3.027,131.301,4.844,-14.461,2.707944e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4010.0,-14.298,4.407,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.337,0.0,3.33,131.218,4.844,-14.298,2.719098e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4027.0,-14.071,4.31,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.204,0.0,3.027,131.065,4.844,-14.071,2.729568e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4044.0,-14.059,4.284,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.163,0.0,3.027,131.054,4.844,-14.059,2.741735e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4061.0,-14.31,4.295,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.159,0.0,3.33,131.099,5.146,-14.31,2.758308e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4078.0,-14.489,4.534,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.514,0.0,3.027,131.391,4.541,-14.489,2.774736e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4095.0,-14.531,4.705,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.776,0.0,3.027,131.539,4.541,-14.531,2.786119e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4112.0,-14.576,4.646,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.686,0.0,3.027,131.448,4.541,-14.576,2.794887e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4129.0,-14.576,4.6,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.616,0.0,3.027,131.403,4.541,-14.576,2.806539e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4146.0,-14.586,4.524,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.499,0.0,3.33,131.321,4.541,-14.585,2.820849e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4163.0,-14.643,4.365,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.251,0.0,3.027,131.1,4.541,-14.643,2.842639e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4180.0,-14.716,4.214,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.011,0.0,3.027,130.909,4.844,-14.716,2.860818e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4197.0,-14.816,4.271,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.082,0.0,3.027,131.098,4.541,-14.816,2.864808e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4214.0,-14.903,4.468,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.392,0.0,3.33,131.237,4.541,-14.903,2.850424e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4231.0,-14.973,4.568,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.546,0.0,3.027,131.273,4.844,-14.973,2.840943e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4248.0,-15.003,4.551,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.521,0.0,3.027,131.235,4.844,-15.003,2.835284e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4265.0,-14.885,4.521,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.475,0.0,3.027,131.303,4.541,-14.885,2.831311e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4282.0,-14.619,4.471,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.417,0.0,3.33,131.23,4.541,-14.619,2.829378e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4299.0,-14.38,4.479,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.449,0.0,3.027,131.223,4.844,-14.38,2.832478e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4316.0,-14.231,4.496,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.475,0.0,3.027,131.351,4.541,-14.231,2.835684e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4333.0,-14.08,4.42,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.377,0.0,3.027,131.159,4.844,-14.08,2.835858e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4350.0,-14.259,4.297,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.163,0.0,3.33,131.139,4.844,-14.259,2.831335e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4367.0,-14.516,4.15,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.906,0.0,3.027,130.998,4.844,-14.516,2.82074e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4384.0,-14.51,3.939,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.558,0.0,3.027,130.79,4.844,-14.51,2.809255e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4401.0,-14.131,3.952,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.619,0.0,3.33,130.71,5.146,-14.131,2.796459e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4418.0,-13.929,4.183,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.0,0.0,3.027,131.062,4.844,-13.929,2.784166e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4435.0,-13.801,4.235,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,129.104,0.0,3.027,131.013,4.844,-13.801,2.776592e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4452.0,-13.962,3.936,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.594,0.0,3.33,130.794,5.449,-13.962,2.776789e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4469.0,-14.561,3.374,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.564,0.0,3.936,130.224,6.055,-14.561,2.777801e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4486.0,-15.273,3.629,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.985,0.0,3.33,130.356,5.449,-15.273,2.767435e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4503.0,-15.476,3.711,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.108,0.0,3.33,130.474,4.844,-15.476,2.750865e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4520.0,-15.654,3.603,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.919,0.0,3.027,130.261,4.844,-15.654,2.736207e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4537.0,-15.83,3.682,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.037,0.0,3.027,130.373,4.541,-15.83,2.725532e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4554.0,-15.836,3.752,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.159,0.0,3.33,130.437,41.172,-15.836,2.717587e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4571.0,-15.83,3.733,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.126,0.0,3.33,130.425,44.805,-15.83,2.704985e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4588.0,-15.73,3.643,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.968,0.0,3.027,130.41,44.199,-15.73,2.687479e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4605.0,-15.424,3.766,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.204,0.0,3.027,130.555,4.844,-15.424,2.670557e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4622.0,-15.23,3.793,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.271,0.0,3.027,130.52,4.844,-15.23,2.663262e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4639.0,-15.233,3.706,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.121,0.0,3.027,130.433,44.502,-15.233,2.665687e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4656.0,-15.345,3.623,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.974,0.0,3.027,130.294,4.844,-15.345,2.678566e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4673.0,-15.427,3.568,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.856,0.0,3.027,130.357,4.541,-15.427,2.685016e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4690.0,-15.415,3.531,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.789,0.0,3.027,130.324,42.988,-15.415,2.670574e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4707.0,-15.336,3.587,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.911,0.0,3.027,130.26,44.199,-15.336,2.643233e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4724.0,-15.291,3.671,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.059,0.0,3.027,130.362,4.844,-15.291,2.624568e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4741.0,-15.482,3.59,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.895,0.0,3.33,130.354,46.621,-15.482,2.623987e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4758.0,-15.615,3.543,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.811,0.0,3.027,130.213,41.475,-15.615,2.613925e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4775.0,-15.748,3.605,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.902,0.0,3.027,130.362,42.383,-15.748,2.602715e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4792.0,-15.781,3.697,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.064,0.0,3.027,130.429,4.541,-15.781,2.596169e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4809.0,-15.739,3.741,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.14,0.0,3.027,130.502,4.844,-15.739,2.588265e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4826.0,-15.6,3.634,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.973,0.0,3.027,130.313,4.541,-15.6,2.577527e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4843.0,-15.512,3.528,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.784,0.0,3.33,130.268,4.844,-15.512,2.566135e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4860.0,-15.342,3.468,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.697,0.0,3.027,130.148,4.844,-15.342,2.559289e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4877.0,-15.206,3.589,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.914,0.0,3.33,130.349,4.844,-15.206,2.546441e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4894.0,-15.049,3.669,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.076,0.0,3.027,130.367,43.896,-15.049,2.532267e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4911.0,-14.909,3.725,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,128.174,0.0,3.33,130.5,4.541,-14.909,2.520473e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4928.0,-14.931,3.593,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.942,0.0,3.027,130.341,4.541,-14.931,2.51515e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4945.0,-14.964,3.284,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,127.377,0.0,3.027,130.019,43.594,-14.964,2.509271e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4962.0,-15.103,3.008,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.82,0.0,3.027,129.83,42.383,-15.103,2.491778e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4979.0,-15.206,2.884,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.568,0.0,3.33,129.653,46.318,-15.206,2.475061e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,4996.0,-15.224,2.754,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.296,0.0,3.027,129.508,39.961,-15.224,2.433864e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5013.0,-15.255,2.736,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.258,0.0,3.027,129.474,39.053,-15.255,2.396697e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5030.0,-15.318,2.798,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.389,0.0,3.027,129.506,42.08,-15.318,2.351965e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5047.0,-15.548,2.835,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.446,0.0,3.33,129.573,38.447,-15.548,2.258114e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5064.0,-15.815,2.893,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.546,0.0,3.33,129.62,44.502,-15.815,2.180574e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5081.0,-16.066,2.912,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.564,0.0,3.027,129.651,40.566,-16.066,2.178786e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5098.0,-16.181,2.88,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.499,0.0,3.33,129.559,44.502,-16.181,2.219011e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5115.0,-16.257,2.919,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.58,0.0,3.33,129.564,43.594,-16.257,2.2526e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5132.0,-16.111,2.913,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.567,0.0,3.027,129.626,40.264,-16.111,2.270212e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5149.0,-15.851,2.923,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.608,0.0,3.027,129.615,43.594,-15.851,2.295334e-06,0.0,16.0,,,258.3
2025/10/05 00:00:06.453,0.0,-0.01,60.042,2.875,5166.0,-15.69,2.899,28.4,84.8,100.51,0.0,0.0,0.0,0.0,,2.0,126.558,0.0,3.027,129.685,43.594,-15.69,2.169859e-06,0.0,16.0,,,258.3
2025/10/05 00:00:07.361,0.0,-0.01,60.49,2.875,100.0,-15.009,15.591,28.3,84.8,100.5,0.0,0.0,0.0,0.0,,2.0,142.312,0.0,3.33,142.225,5.449,-15.009,9.672192e-10,0.0,17.0,,,258.3
2025/10/05 00:00:07.361,0.0,-0.01,60.49,2.875,117.0,-15.267,15.506,28.3,84.8,100.5,0.0,0.0,0.0,0.0,,2.0,142.205,0.0,3.33,142.135,4.844,-15.267,1.494802e-08,0.0,17.0,,,258.3
2025/10/05 00:00:07.361,0.0,-0.01,60.49,2.875,134.0,-15.212,15.516,28.3,84.8,100.5,0.0,0.0,0.0,0.0,,2.0,142.214,0.0,3.33,142.199,4.844,-15.212,3.024054e-08,0.0,17.0,,,258.3
