Timestamp,Azimuth(deg),Elevation(deg)
2025/09/24 07:22:55.187,81.009,8.986
2025/09/24 07:22:56.394,84.003,8.986
2025/09/24 07:22:57.597,87.0,8.986
2025/09/24 07:22:58.803,90.018,8.986
2025/09/24 07:23:00.000,93.004,8.986
2025/09/24 07:23:01.190,96.0,8.986
2025/09/24 07:23:02.375,99.035,8.986
2025/09/24 07:23:03.424,102.007,8.986
2025/09/24 07:23:04.572,105.017,8.986
2025/09/24 07:23:05.783,107.989,8.986
2025/09/24 07:23:06.988,111.013,8.986
2025/09/24 07:23:08.174,114.001,8.986
2025/09/24 07:23:09.377,117.017,8.986
2025/09/24 07:23:10.563,120.011,8.986
2025/09/24 07:23:11.770,123.005,8.986
2025/09/24 07:23:12.985,126.009,8.986
2025/09/24 07:23:14.177,129.0,8.986
2025/09/24 07:23:15.357,132.008,8.986
2025/09/24 07:23:16.565,135.004,8.986
2025/09/24 07:23:17.750,138.042,8.986
2025/09/24 07:23:18.947,140.973,8.986
2025/09/24 07:23:20.189,144.013,8.986
2025/09/24 07:23:21.343,146.999,8.986
2025/09/24 07:23:22.400,150.036,8.986
2025/09/24 07:23:23.445,153.0,8.986
2025/09/24 07:23:24.539,156.002,8.986
2025/09/24 07:23:25.749,159.031,8.986
2025/09/24 07:23:26.934,161.984,8.986
2025/09/24 07:23:28.154,165.011,8.986
2025/09/24 07:23:29.365,167.999,8.986
2025/09/24 07:23:30.411,171.012,8.986
2025/09/24 07:23:31.527,174.011,8.986
2025/09/24 07:23:32.726,177.022,8.986
2025/09/24 07:23:33.945,180.007,8.986
2025/09/24 07:23:38.224,30.0,9.978
2025/09/24 07:23:39.487,32.933,9.978
2025/09/24 07:23:40.711,36.018,9.978
2025/09/24 07:23:41.909,39.006,9.978
2025/09/24 07:23:43.121,41.994,9.978
2025/09/24 07:23:44.326,45.018,9.978
2025/09/24 07:23:45.395,48.017,9.978
2025/09/24 07:23:46.525,51.017,9.978
2025/09/24 07:23:47.714,53.997,9.978
2025/09/24 07:23:48.898,57.015,9.978
2025/09/24 07:23:50.104,59.998,9.978
2025/09/24 07:23:51.308,63.0,9.978
2025/09/24 07:23:52.515,66.013,9.978
2025/09/24 07:23:53.713,69.015,9.978
2025/09/24 07:23:54.902,72.006,9.978
2025/09/24 07:23:56.086,75.008,9.978
2025/09/24 07:23:57.295,78.013,9.978
2025/09/24 07:23:58.349,81.004,9.978
2025/09/24 07:23:59.495,84.009,9.978
2025/09/24 07:24:00.704,87.005,9.978
2025/09/24 07:24:01.887,89.993,9.978
2025/09/24 07:24:03.090,93.028,9.978
2025/09/24 07:24:04.273,96.003,9.978
2025/09/24 07:24:05.473,99.002,9.978
2025/09/24 07:24:06.704,102.015,9.978
2025/09/24 07:24:07.877,105.012,9.978
2025/09/24 07:24:09.067,108.003,9.978
2025/09/24 07:24:10.286,111.016,9.978
2025/09/24 07:24:11.463,114.001,9.978
2025/09/24 07:24:12.683,117.001,9.978
2025/09/24 07:24:13.892,120.011,9.978
2025/09/24 07:24:15.057,123.013,9.978
2025/09/24 07:24:16.254,126.004,9.978
2025/09/24 07:24:17.319,129.033,9.978
2025/09/24 07:24:18.465,132.0,9.978
2025/09/24 07:24:19.649,135.004,9.978
2025/09/24 07:24:20.881,138.012,9.978
2025/09/24 07:24:22.067,141.003,9.978
2025/09/24 07:24:23.121,144.008,9.978
2025/09/24 07:24:24.242,147.021,9.978
2025/09/24 07:24:25.298,150.006,9.978
2025/09/24 07:24:26.438,153.011,9.978
2025/09/24 07:24:27.650,156.002,9.978
2025/09/24 07:24:28.846,159.01,9.978
2025/09/24 07:24:30.054,161.998,9.978
2025/09/24 07:24:31.242,165.005,9.978
2025/09/24 07:24:32.305,168.029,9.978
2025/09/24 07:24:33.427,171.009,9.978
2025/09/24 07:24:34.625,173.987,9.978
2025/09/24 07:24:35.848,177.013,9.978
2025/09/24 07:24:37.042,180.021,9.978
2025/09/24 07:24:41.210,30.008,10.975
2025/09/24 07:24:42.669,32.944,10.975
2025/09/24 07:24:43.932,35.998,10.975
2025/09/24 07:24:45.207,39.017,10.975
2025/09/24 07:24:46.407,42.002,10.975
2025/09/24 07:24:47.626,45.015,10.975
2025/09/24 07:24:48.801,47.998,10.975
2025/09/24 07:24:49.864,51.036,10.975
2025/09/24 07:24:51.001,53.994,10.975
2025/09/24 07:24:52.229,57.023,10.975
2025/09/24 07:24:53.398,59.99,10.975
2025/09/24 07:24:54.593,63.014,10.975
2025/09/24 07:24:55.803,66.029,10.975
2025/09/24 07:24:56.989,68.982,10.975
2025/09/24 07:24:58.217,72.023,10.975
2025/09/24 07:24:59.418,74.997,10.975
2025/09/24 07:25:00.583,78.04,10.975
2025/09/24 07:25:01.781,80.996,10.975
2025/09/24 07:25:03.001,83.987,10.975
2025/09/24 07:25:04.177,87.024,10.975
2025/09/24 07:25:05.396,90.002,10.975
2025/09/24 07:25:06.609,93.023,10.975
2025/09/24 07:25:07.770,96.006,10.975
2025/09/24 07:25:08.969,99.002,10.975
2025/09/24 07:25:10.188,102.018,10.975
2025/09/24 07:25:11.248,105.001,10.975
2025/09/24 07:25:12.365,108.022,10.975
2025/09/24 07:25:13.584,111.005,10.975
2025/09/24 07:25:14.780,113.99,10.975
2025/09/24 07:25:15.960,117.039,10.975
2025/09/24 07:25:17.164,120.003,10.975
2025/09/24 07:25:18.366,122.996,10.975
2025/09/24 07:25:19.565,126.004,10.975
2025/09/24 07:25:20.771,129.017,10.975
2025/09/24 07:25:21.974,132.011,10.975
2025/09/24 07:25:23.146,135.007,10.975
2025/09/24 07:25:24.192,138.009,10.975
2025/09/24 07:25:25.343,141.011,10.975
2025/09/24 07:25:26.553,144.005,10.975
2025/09/24 07:25:27.758,147.012,10.975
2025/09/24 07:25:28.936,150.014,10.975
2025/09/24 07:25:30.156,152.992,10.975
2025/09/24 07:25:31.228,156.021,10.975
2025/09/24 07:25:32.330,158.988,10.975
2025/09/24 07:25:33.529,162.034,10.975
2025/09/24 07:25:34.770,165.003,10.975
2025/09/24 07:25:35.854,168.018,10.975
2025/09/24 07:25:36.945,171.012,10.975
2025/09/24 07:25:38.122,174.003,10.975
2025/09/24 07:25:39.186,177.022,10.975
2025/09/24 07:25:40.331,180.013,10.975
2025/09/24 07:25:44.741,29.992,11.983
2025/09/24 07:25:46.035,32.939,11.983
2025/09/24 07:25:47.306,36.009,11.983
2025/09/24 07:25:48.518,39.009,11.983
2025/09/24 07:25:49.702,42.011,11.983
2025/09/24 07:25:50.913,44.999,11.983
2025/09/24 07:25:52.133,48.031,11.983
2025/09/24 07:25:53.182,51.006,11.983
2025/09/24 07:25:54.296,54.002,11.983
2025/09/24 07:25:55.494,57.004,11.983
2025/09/24 07:25:56.705,60.001,11.983
2025/09/24 07:25:57.889,63.019,11.983
2025/09/24 07:25:59.110,66.013,11.983
2025/09/24 07:26:00.299,69.015,11.983
2025/09/24 07:26:01.484,72.006,11.983
2025/09/24 07:26:02.682,75.008,11.983
2025/09/24 07:26:03.893,78.021,11.983
2025/09/24 07:26:05.099,80.998,11.983
2025/09/24 07:26:06.172,84.009,11.983
2025/09/24 07:26:07.298,86.994,11.983
2025/09/24 07:26:08.486,90.015,11.983
2025/09/24 07:26:09.670,93.012,11.983
2025/09/24 07:26:10.878,96.0,11.983
2025/09/24 07:26:12.081,99.013,11.983
2025/09/24 07:26:13.288,102.012,11.983
2025/09/24 07:26:14.473,105.009,11.983
2025/09/24 07:26:15.673,108.005,11.983
2025/09/24 07:26:16.859,111.01,11.983
2025/09/24 07:26:18.058,114.01,11.983
2025/09/24 07:26:19.109,117.003,11.983
2025/09/24 07:26:20.280,120.027,11.983
2025/09/24 07:26:21.460,122.994,11.983
2025/09/24 07:26:22.651,126.004,11.983
2025/09/24 07:26:23.868,129.02,11.983
2025/09/24 07:26:25.044,131.997,11.983
2025/09/24 07:26:26.086,135.002,11.983
2025/09/24 07:26:27.256,138.023,11.983
2025/09/24 07:26:28.475,141.003,11.983
2025/09/24 07:26:29.638,143.994,11.983
2025/09/24 07:26:30.845,147.01,11.983
2025/09/24 07:26:32.046,150.009,11.983
2025/09/24 07:26:33.102,153.011,11.983
2025/09/24 07:26:34.229,155.999,11.983
2025/09/24 07:26:35.441,159.021,11.983
2025/09/24 07:26:36.647,162.006,11.983
2025/09/24 07:26:37.823,165.003,11.983
2025/09/24 07:26:39.021,168.005,11.983
2025/09/24 07:26:40.066,171.023,11.983
2025/09/24 07:26:41.233,174.011,11.983
2025/09/24 07:26:42.429,177.008,11.983
2025/09/24 07:26:43.636,180.01,11.983
2025/09/24 07:26:48.252,29.983,0.969
2025/09/24 07:26:49.420,32.961,0.969
2025/09/24 07:26:50.616,35.99,0.969
2025/09/24 07:26:51.809,39.011,0.969
2025/09/24 07:26:53.029,42.008,0.969
2025/09/24 07:26:54.198,45.013,0.969
2025/09/24 07:26:55.404,48.023,0.969
2025/09/24 07:26:56.619,50.995,0.969
2025/09/24 07:26:57.789,54.008,0.969
2025/09/24 07:26:58.996,57.001,0.969
2025/09/24 07:27:00.054,60.017,0.969
2025/09/24 07:27:01.198,63.027,0.969
2025/09/24 07:27:02.384,65.988,0.969
2025/09/24 07:27:03.595,69.026,0.969
2025/09/24 07:27:04.814,71.995,0.969
2025/09/24 07:27:05.984,75.0,0.969
2025/09/24 07:27:07.035,78.035,0.969
2025/09/24 07:27:08.182,81.004,0.969
2025/09/24 07:27:09.385,84.006,0.969
2025/09/24 07:27:10.569,87.008,0.969
2025/09/24 07:27:11.790,90.013,0.969
2025/09/24 07:27:12.978,93.004,0.969
2025/09/24 07:27:14.047,96.014,0.969
2025/09/24 07:27:15.170,99.008,0.969
2025/09/24 07:27:16.360,102.007,0.969
2025/09/24 07:27:17.579,105.006,0.969
2025/09/24 07:27:18.767,108.003,0.969
2025/09/24 07:27:19.976,111.008,0.969
2025/09/24 07:27:21.174,114.001,0.969
2025/09/24 07:27:22.349,117.012,0.969
2025/09/24 07:27:23.556,120.008,0.969
2025/09/24 07:27:24.758,123.013,0.969
2025/09/24 07:27:25.955,126.001,0.969
2025/09/24 07:27:27.150,129.022,0.969
2025/09/24 07:27:28.369,131.989,0.969
2025/09/24 07:27:29.537,135.007,0.969
2025/09/24 07:27:30.735,138.023,0.969
2025/09/24 07:27:31.959,141.006,0.969
2025/09/24 07:27:33.024,143.994,0.969
2025/09/24 07:27:34.130,147.021,0.969
2025/09/24 07:27:35.338,150.006,0.969
2025/09/24 07:27:36.540,153.011,0.969
2025/09/24 07:27:37.724,156.008,0.969
2025/09/24 07:27:38.944,159.007,0.969
2025/09/24 07:27:40.030,162.012,0.969
2025/09/24 07:27:41.145,165.005,0.969
2025/09/24 07:27:42.325,168.002,0.969
2025/09/24 07:27:43.532,171.02,0.969
2025/09/24 07:27:44.725,174.011,0.969
2025/09/24 07:27:45.909,177.011,0.969
2025/09/24 07:27:47.130,180.013,0.969
2025/09/24 07:27:51.547,30.011,1.972
2025/09/24 07:27:52.847,32.947,1.972
2025/09/24 07:27:53.943,36.007,1.972
2025/09/24 07:27:55.108,39.009,1.972
2025/09/24 07:27:56.293,42.002,1.972
2025/09/24 07:27:57.521,45.029,1.972
2025/09/24 07:27:58.689,48.012,1.972
2025/09/24 07:27:59.886,51.0,1.972
2025/09/24 07:28:00.919,54.002,1.972
2025/09/24 07:28:02.108,57.026,1.972
2025/09/24 07:28:03.280,59.99,1.972
2025/09/24 07:28:04.488,63.008,1.972
2025/09/24 07:28:05.705,66.016,1.972
2025/09/24 07:28:06.877,68.999,1.972
2025/09/24 07:28:07.923,72.02,1.972
2025/09/24 07:28:09.071,75.019,1.972
2025/09/24 07:28:10.294,77.994,1.972
2025/09/24 07:28:11.466,81.007,1.972
2025/09/24 07:28:12.672,83.998,1.972
2025/09/24 07:28:13.874,87.024,1.972
2025/09/24 07:28:15.059,90.004,1.972
2025/09/24 07:28:16.272,93.012,1.972
2025/09/24 07:28:17.470,95.997,1.972
2025/09/24 07:28:18.662,99.005,1.972
2025/09/24 07:28:19.868,102.018,1.972
2025/09/24 07:28:20.911,105.001,1.972
2025/09/24 07:28:22.062,108.022,1.972
2025/09/24 07:28:23.259,111.002,1.972
2025/09/24 07:28:24.457,114.004,1.972
2025/09/24 07:28:25.664,117.009,1.972
2025/09/24 07:28:26.850,120.0,1.972
2025/09/24 07:28:28.039,123.016,1.972
2025/09/24 07:28:29.250,126.015,1.972
2025/09/24 07:28:30.447,129.011,1.972
2025/09/24 07:28:31.633,132.002,1.972
2025/09/24 07:28:32.851,135.002,1.972
2025/09/24 07:28:33.909,138.001,1.972
2025/09/24 07:28:35.027,141.022,1.972
2025/09/24 07:28:36.224,144.002,1.972
2025/09/24 07:28:37.458,147.021,1.972
2025/09/24 07:28:38.621,150.003,1.972
2025/09/24 07:28:39.835,153.022,1.972
2025/09/24 07:28:40.892,156.002,1.972
2025/09/24 07:28:42.041,159.037,1.972
2025/09/24 07:28:43.212,161.97,1.972
2025/09/24 07:28:44.433,165.025,1.972
2025/09/24 07:28:45.634,168.005,1.972
2025/09/24 07:28:46.805,171.007,1.972
2025/09/24 07:28:47.877,174.014,1.972
2025/09/24 07:28:49.012,177.005,1.972
2025/09/24 07:28:50.215,180.018,1.972
2025/09/24 07:28:54.625,29.992,2.971
2025/09/24 07:28:55.755,32.952,2.971
2025/09/24 07:28:56.975,35.99,2.971
2025/09/24 07:28:58.205,39.025,2.971
2025/09/24 07:28:59.400,42.011,2.971
2025/09/24 07:29:00.597,45.002,2.971
2025/09/24 07:29:01.781,48.017,2.971
2025/09/24 07:29:02.831,51.008,2.971
2025/09/24 07:29:03.990,54.013,2.971
2025/09/24 07:29:05.183,57.001,2.971
2025/09/24 07:29:06.374,60.02,2.971
2025/09/24 07:29:07.607,63.003,2.971
2025/09/24 07:29:08.768,66.002,2.971
2025/09/24 07:29:09.832,69.021,2.971
2025/09/24 07:29:10.965,72.009,2.971
2025/09/24 07:29:12.188,75.008,2.971
2025/09/24 07:29:13.361,78.005,2.971
2025/09/24 07:29:14.573,81.018,2.971
2025/09/24 07:29:15.782,83.992,2.971
2025/09/24 07:29:16.838,87.008,2.971
2025/09/24 07:29:17.954,90.021,2.971
2025/09/24 07:29:19.160,93.004,2.971
2025/09/24 07:29:20.371,96.006,2.971
2025/09/24 07:29:21.547,99.019,2.971
2025/09/24 07:29:22.759,101.996,2.971
2025/09/24 07:29:23.803,105.014,2.971
2025/09/24 07:29:24.955,108.003,2.971
2025/09/24 07:29:26.140,111.027,2.971
2025/09/24 07:29:27.358,113.999,2.971
2025/09/24 07:29:28.547,116.995,2.971
2025/09/24 07:29:29.745,120.022,2.971
2025/09/24 07:29:30.931,123.002,2.971
2025/09/24 07:29:32.142,126.007,2.971
2025/09/24 07:29:33.336,129.014,2.971
2025/09/24 07:29:34.542,132.005,2.971
2025/09/24 07:29:35.748,134.996,2.971
2025/09/24 07:29:36.921,138.012,2.971
2025/09/24 07:29:38.119,141.017,2.971
2025/09/24 07:29:39.330,143.991,2.971
2025/09/24 07:29:40.524,147.023,2.971
2025/09/24 07:29:41.726,150.02,2.971
2025/09/24 07:29:42.945,153.003,2.971
2025/09/24 07:29:44.108,155.997,2.971
2025/09/24 07:29:45.307,159.023,2.971
2025/09/24 07:29:46.533,162.003,2.971
2025/09/24 07:29:47.710,165.0,2.971
2025/09/24 07:29:48.913,168.013,2.971
2025/09/24 07:29:50.111,171.004,2.971
2025/09/24 07:29:51.295,174.02,2.971
2025/09/24 07:29:52.507,177.0,2.971
2025/09/24 07:29:53.713,180.007,2.971
2025/09/24 07:29:58.097,30.033,3.982
2025/09/24 07:29:59.296,32.939,3.982
2025/09/24 07:30:00.481,35.993,3.982
2025/09/24 07:30:01.686,39.025,3.982
2025/09/24 07:30:02.746,41.997,3.982
2025/09/24 07:30:03.887,45.024,3.982
2025/09/24 07:30:05.085,48.012,3.982
2025/09/24 07:30:06.270,51.011,3.982
2025/09/24 07:30:07.485,54.005,3.982
2025/09/24 07:30:08.674,56.999,3.982
2025/09/24 07:30:09.730,60.025,3.982
2025/09/24 07:30:10.872,63.0,3.982
2025/09/24 07:30:12.088,66.005,3.982
2025/09/24 07:30:13.259,69.001,3.982
2025/09/24 07:30:14.458,72.02,3.982
2025/09/24 07:30:15.677,75.019,3.982
2025/09/24 07:30:16.748,78.005,3.982
2025/09/24 07:30:17.860,80.998,3.982
2025/09/24 07:30:19.063,84.014,3.982
2025/09/24 07:30:20.282,87.022,3.982
2025/09/24 07:30:21.445,90.007,3.982
2025/09/24 07:30:22.656,93.012,3.982
2025/09/24 07:30:23.863,95.997,3.982
2025/09/24 07:30:25.040,99.019,3.982
2025/09/24 07:30:26.250,101.999,3.982
2025/09/24 07:30:27.448,105.009,3.982
2025/09/24 07:30:28.633,108.0,3.982
2025/09/24 07:30:29.675,111.01,3.982
2025/09/24 07:30:30.837,114.004,3.982
2025/09/24 07:30:32.050,117.006,3.982
2025/09/24 07:30:33.238,120.027,3.982
2025/09/24 07:30:34.435,123.002,3.982
2025/09/24 07:30:35.642,126.023,3.982
2025/09/24 07:30:36.703,129.0,3.982
2025/09/24 07:30:37.818,132.005,3.982
2025/09/24 07:30:39.023,135.01,3.982
2025/09/24 07:30:40.227,138.009,3.982
2025/09/24 07:30:41.423,141.003,3.982
2025/09/24 07:30:42.612,144.008,3.982
2025/09/24 07:30:43.670,147.007,3.982
2025/09/24 07:30:44.820,150.012,3.982
2025/09/24 07:30:46.012,152.997,3.982
2025/09/24 07:30:47.211,156.027,3.982
2025/09/24 07:30:48.425,158.99,3.982
2025/09/24 07:30:49.597,161.998,3.982
2025/09/24 07:30:50.649,165.025,3.982
2025/09/24 07:30:51.795,168.013,3.982
2025/09/24 07:30:53.005,171.009,3.982
2025/09/24 07:30:54.197,174.006,3.982
2025/09/24 07:30:55.401,177.002,3.982
2025/09/24 07:30:56.611,180.013,3.982
2025/09/24 07:31:01.020,29.997,4.971
2025/09/24 07:31:02.327,32.941,4.971
2025/09/24 07:31:03.597,36.001,4.971
2025/09/24 07:31:04.785,39.031,4.971
2025/09/24 07:31:05.970,42.005,4.971
2025/09/24 07:31:07.168,44.999,4.971
2025/09/24 07:31:08.398,48.017,4.971
2025/09/24 07:31:09.578,51.003,4.971
2025/09/24 07:31:10.777,54.016,4.971
2025/09/24 07:31:11.982,57.007,4.971
2025/09/24 07:31:13.159,59.998,4.971
2025/09/24 07:31:14.374,62.995,4.971
2025/09/24 07:31:15.589,66.029,4.971
2025/09/24 07:31:16.651,69.01,4.971
2025/09/24 07:31:17.767,72.001,4.971
2025/09/24 07:31:18.950,75.025,4.971
2025/09/24 07:31:20.160,78.002,4.971
2025/09/24 07:31:21.344,80.99,4.971
2025/09/24 07:31:22.560,84.022,4.971
2025/09/24 07:31:23.620,86.994,4.971
2025/09/24 07:31:24.767,90.015,4.971
2025/09/24 07:31:25.938,92.998,4.971
2025/09/24 07:31:27.145,96.022,4.971
2025/09/24 07:31:28.347,98.999,4.971
2025/09/24 07:31:29.538,102.026,4.971
2025/09/24 07:31:30.604,105.017,4.971
2025/09/24 07:31:31.739,108.003,4.971
2025/09/24 07:31:32.961,111.005,4.971
2025/09/24 07:31:34.125,113.999,4.971
2025/09/24 07:31:35.322,117.031,4.971
2025/09/24 07:31:36.534,120.005,4.971
2025/09/24 07:31:37.609,123.013,4.971
2025/09/24 07:31:38.724,126.004,4.971
2025/09/24 07:31:39.928,129.02,4.971
2025/09/24 07:31:41.139,132.016,4.971
2025/09/24 07:31:42.310,134.996,4.971
2025/09/24 07:31:43.509,137.995,4.971
2025/09/24 07:31:44.554,141.019,4.971
2025/09/24 07:31:45.726,144.021,4.971
2025/09/24 07:31:46.904,147.007,4.971
2025/09/24 07:31:48.116,149.992,4.971
2025/09/24 07:31:49.312,153.019,4.971
2025/09/24 07:31:50.498,156.018,4.971
2025/09/24 07:31:51.559,159.001,4.971
2025/09/24 07:31:52.703,162.014,4.971
2025/09/24 07:31:53.914,164.997,4.971
2025/09/24 07:31:55.103,168.005,4.971
2025/09/24 07:31:56.301,170.996,4.971
2025/09/24 07:31:57.509,174.017,4.971
2025/09/24 07:31:58.686,177.008,4.971
2025/09/24 07:31:59.891,180.015,4.971
2025/09/24 07:32:04.327,29.997,5.976
2025/09/24 07:32:05.441,32.947,5.976
2025/09/24 07:32:06.684,35.996,5.976
2025/09/24 07:32:07.881,39.003,5.976
2025/09/24 07:32:09.085,42.013,5.976
2025/09/24 07:32:10.292,45.002,5.976
2025/09/24 07:32:11.461,48.017,5.976
2025/09/24 07:32:12.661,51.014,5.976
2025/09/24 07:32:13.880,54.008,5.976
2025/09/24 07:32:15.065,57.001,5.976
2025/09/24 07:32:16.276,60.012,5.976
2025/09/24 07:32:17.478,63.005,5.976
2025/09/24 07:32:18.530,66.018,5.976
2025/09/24 07:32:19.650,69.007,5.976
2025/09/24 07:32:20.847,72.009,5.976
2025/09/24 07:32:22.075,75.022,5.976
2025/09/24 07:32:23.250,78.005,5.976
2025/09/24 07:32:24.454,81.012,5.976
2025/09/24 07:32:25.507,84.003,5.976
2025/09/24 07:32:26.652,87.005,5.976
2025/09/24 07:32:27.834,89.999,5.976
2025/09/24 07:32:29.043,93.023,5.976
2025/09/24 07:32:30.254,96.014,5.976
2025/09/24 07:32:31.442,98.994,5.976
2025/09/24 07:32:32.629,102.023,5.976
2025/09/24 07:32:33.847,105.02,5.976
2025/09/24 07:32:35.023,107.986,5.976
2025/09/24 07:32:36.229,111.018,5.976
2025/09/24 07:32:37.463,113.996,5.976
2025/09/24 07:32:38.532,117.028,5.976
2025/09/24 07:32:39.616,119.989,5.976
2025/09/24 07:32:40.824,123.024,5.976
2025/09/24 07:32:42.025,126.02,5.976
2025/09/24 07:32:43.213,129.006,5.976
2025/09/24 07:32:44.439,132.024,5.976
2025/09/24 07:32:45.504,134.996,5.976
2025/09/24 07:32:46.632,138.028,5.976
2025/09/24 07:32:47.803,140.986,5.976
2025/09/24 07:32:49.001,144.013,5.976
2025/09/24 07:32:50.220,147.021,5.976
2025/09/24 07:32:51.405,150.001,5.976
2025/09/24 07:32:52.486,153.019,5.976
2025/09/24 07:32:53.608,155.991,5.976
2025/09/24 07:32:54.805,159.018,5.976
2025/09/24 07:32:55.989,162.009,5.976
2025/09/24 07:32:57.197,165.0,5.976
2025/09/24 07:32:58.408,168.01,5.976
2025/09/24 07:32:59.467,171.018,5.976
2025/09/24 07:33:00.596,174.009,5.976
2025/09/24 07:33:01.666,177.019,5.976
2025/09/24 07:33:02.736,180.026,5.976
2025/09/24 07:33:07.097,30.027,6.976
2025/09/24 07:33:08.356,32.928,6.976
2025/09/24 07:33:09.613,36.029,6.976
2025/09/24 07:33:10.781,39.009,6.976
2025/09/24 07:33:11.975,41.997,6.976
2025/09/24 07:33:13.178,44.996,6.976
2025/09/24 07:33:14.363,48.023,6.976
2025/09/24 07:33:15.432,51.025,6.976
2025/09/24 07:33:16.568,53.997,6.976
2025/09/24 07:33:17.783,57.018,6.976
2025/09/24 07:33:18.955,59.998,6.976
2025/09/24 07:33:20.161,63.019,6.976
2025/09/24 07:33:21.364,66.008,6.976
2025/09/24 07:33:22.558,69.004,6.976
2025/09/24 07:33:23.778,72.009,6.976
2025/09/24 07:33:24.971,75.011,6.976
2025/09/24 07:33:26.144,78.01,6.976
2025/09/24 07:33:27.342,81.009,6.976
2025/09/24 07:33:28.394,84.0,6.976
2025/09/24 07:33:29.554,87.002,6.976
2025/09/24 07:33:30.746,90.015,6.976
2025/09/24 07:33:31.948,93.012,6.976
2025/09/24 07:33:33.147,96.011,6.976
2025/09/24 07:33:34.331,99.027,6.976
2025/09/24 07:33:35.540,101.993,6.976
2025/09/24 07:33:36.749,105.003,6.976
2025/09/24 07:33:37.939,108.014,6.976
2025/09/24 07:33:39.137,111.005,6.976
2025/09/24 07:33:40.345,114.01,6.976
2025/09/24 07:33:41.401,116.998,6.976
2025/09/24 07:33:42.519,120.008,6.976
2025/09/24 07:33:43.726,123.029,6.976
2025/09/24 07:33:44.950,125.998,6.976
2025/09/24 07:33:46.126,129.017,6.976
2025/09/24 07:33:47.312,132.005,6.976
2025/09/24 07:33:48.382,134.996,6.976
2025/09/24 07:33:49.524,138.034,6.976
2025/09/24 07:33:50.707,140.997,6.976
2025/09/24 07:33:51.913,144.013,6.976
2025/09/24 07:33:53.130,146.999,6.976
2025/09/24 07:33:54.301,150.012,6.976
2025/09/24 07:33:55.510,153.005,6.976
2025/09/24 07:33:56.712,156.002,6.976
2025/09/24 07:33:57.904,159.018,6.976
2025/09/24 07:33:59.103,162.006,6.976
2025/09/24 07:34:00.318,165.005,6.976
2025/09/24 07:34:01.369,168.007,6.976
2025/09/24 07:34:02.490,171.029,6.976
2025/09/24 07:34:03.689,173.992,6.976
2025/09/24 07:34:04.908,177.035,6.976
2025/09/24 07:34:06.093,180.004,6.976
2025/09/24 07:34:10.528,30.019,7.987
2025/09/24 07:34:11.818,32.933,7.987
2025/09/24 07:34:13.094,36.001,7.987
2025/09/24 07:34:14.292,39.02,7.987
2025/09/24 07:34:15.358,42.011,7.987
2025/09/24 07:34:16.483,44.996,7.987
2025/09/24 07:34:17.688,48.026,7.987
2025/09/24 07:34:18.864,51.008,7.987
2025/09/24 07:34:20.063,54.01,7.987
2025/09/24 07:34:21.291,57.004,7.987
2025/09/24 07:34:22.360,60.02,7.987
2025/09/24 07:34:23.471,62.995,7.987
2025/09/24 07:34:24.656,66.008,7.987
2025/09/24 07:34:25.867,69.015,7.987
2025/09/24 07:34:27.052,72.009,7.987
2025/09/24 07:34:28.259,74.992,7.987
2025/09/24 07:34:29.325,78.021,7.987
2025/09/24 07:34:30.481,81.012,7.987
2025/09/24 07:34:31.644,84.011,7.987
2025/09/24 07:34:32.843,86.989,7.987
2025/09/24 07:34:34.062,90.018,7.987
2025/09/24 07:34:35.238,93.012,7.987
2025/09/24 07:34:36.303,96.014,7.987
2025/09/24 07:34:37.458,99.005,7.987
2025/09/24 07:34:38.663,102.015,7.987
2025/09/24 07:34:39.832,105.009,7.987
2025/09/24 07:34:41.040,108.008,7.987
2025/09/24 07:34:42.243,110.994,7.987
2025/09/24 07:34:43.436,114.01,7.987
2025/09/24 07:34:44.648,117.017,7.987
2025/09/24 07:34:45.836,120.003,7.987
2025/09/24 07:34:47.021,123.01,7.987
2025/09/24 07:34:48.229,126.015,7.987
2025/09/24 07:34:49.432,129.0,7.987
2025/09/24 07:34:50.638,132.019,7.987
2025/09/24 07:34:51.828,134.993,7.987
2025/09/24 07:34:53.035,138.017,7.987
2025/09/24 07:34:54.210,141.003,7.987
2025/09/24 07:34:55.262,144.008,7.987
2025/09/24 07:34:56.407,146.996,7.987
2025/09/24 07:34:57.640,150.017,7.987
2025/09/24 07:34:58.818,152.995,7.987
2025/09/24 07:35:00.001,156.008,7.987
2025/09/24 07:35:01.221,159.004,7.987
2025/09/24 07:35:02.295,162.042,7.987
2025/09/24 07:35:03.396,164.989,7.987
2025/09/24 07:35:04.603,167.999,7.987
2025/09/24 07:35:05.835,171.02,7.987
2025/09/24 07:35:06.990,174.011,7.987
2025/09/24 07:35:08.197,177.022,7.987
2025/09/24 07:35:09.251,180.002,7.987
2025/09/24 07:35:13.580,30.03,8.975
2025/09/24 07:35:14.808,32.936,8.975
2025/09/24 07:35:16.003,35.996,8.975
2025/09/24 07:35:17.174,39.031,8.975
2025/09/24 07:35:18.382,42.0,8.975
2025/09/24 07:35:19.584,45.01,8.975
2025/09/24 07:35:20.778,48.028,8.975
2025/09/24 07:35:21.990,50.995,8.975
2025/09/24 07:35:23.179,53.999,8.975
2025/09/24 07:35:24.241,57.029,8.975
2025/09/24 07:35:25.363,59.995,8.975
2025/09/24 07:35:26.560,63.011,8.975
